analysis_set,signature_id,time_window,time_label,pathway,tier,pathway_method,cohort_count,total_paired_n,pooled_spearman_rho,ci_low,ci_high,prediction_low,prediction_high,tau2_fisher_z,i2_percent,direction_consistency,p_value,fdr_within_analysis_window_tier
ALL_COHORTS,SIG001,T1,T24,HALLMARK_COMPLEMENT,PRESET_PRIMARY,SINGSCORE,4,172,-0.0666160556094782,-0.3970749895101237,0.2791332955947311,-0.6598915550525615,0.5778253047982157,0.0161282247002571,36.05318833026521,0.75,0.5903993955178153,0.7329095944359086
ALL_COHORTS,SIG001,T1,T24,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,SINGSCORE,4,172,-0.2076471207040147,-0.4551920469294898,0.0696943623230808,-0.6821926273439141,0.3899843540318253,0.0131616403659135,18.15144521919083,1.0,0.0966987281405538,0.4816400577617531
ALL_COHORTS,SIG001,T1,T24,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,SINGSCORE,4,172,0.0135726443372387,-0.3744060898843941,0.3975071145045827,-0.7829432606265937,0.7932280047302567,0.0450756739723222,63.07691617546059,0.75,0.9221955612741184,0.9602544257076536
ALL_COHORTS,SIG001,T1,T24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,SINGSCORE,4,172,0.0077489022370655,-0.055295332855285,0.0707315965672209,-0.0774078345494792,0.0927933954555096,0.0,0.0,0.5,0.7220326286019216,0.8611880079324739
ALL_COHORTS,SIG001,T1,T24,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,SINGSCORE,3,141,-0.2518455925019146,-0.6733006598135773,0.2931342477281458,-0.994174873686742,0.9837761536613217,0.0269413433763833,45.025605813266345,1.0,0.1862856749114562,0.4927971343614044
ALL_COHORTS,SIG001,T1,T24,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,SINGSCORE,4,172,-0.0472787288901114,-0.3298598359358767,0.2430781385129442,-0.5929319342274146,0.5281295089485136,0.0131580038461122,22.04212423327332,0.75,0.645325466345903,0.8236060426515805
ALL_COHORTS,SIG001,T1,T24,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,4,172,-0.0890233009950878,-0.4757173929826947,0.326508521174407,-0.8114980443235078,0.741084709395619,0.0405634450719434,56.944986277060295,0.5,0.5544815658221466,0.7966957441177756
ALL_COHORTS,SIG001,T1,T24,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,SINGSCORE,4,172,0.0805233508208777,-0.2907167395916097,0.4306913197993608,-0.7154498125314119,0.7855324007941574,0.0375062742265571,57.37082997388797,0.75,0.5476262313131786,0.7966957441177756
ALL_COHORTS,SIG001,T1,T24,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,SINGSCORE,4,172,0.1944186794001889,-0.3388837895967337,0.6331651220627814,-0.8712237117067139,0.9392902279958408,0.0974440822637874,80.69041309435923,0.75,0.3370731413219109,0.6108286759866673
ALL_COHORTS,SIG001,T1,T24,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,4,172,-0.0064082229987988,-0.3565138561537911,0.3452755185745502,-0.6361533995075281,0.6284612558472438,0.0167419573583561,39.81352367551574,0.5,0.9591203287360132,0.975155243198603
ALL_COHORTS,SIG001,T1,T24,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,SINGSCORE,4,172,-0.0985862800204449,-0.3038788300048261,0.1154552909743076,-0.3708638182143579,0.1892982150670313,0.0,0.0,0.75,0.2391914429598432,0.5524463010668327
ALL_COHORTS,SIG001,T1,T24,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,SINGSCORE,4,172,-0.0922772365491552,-0.2249537696022275,0.0437588908441526,-0.2699913117010971,0.0915166680460527,0.0,0.0,1.0,0.1195442203079729,0.4816400577617531
ALL_COHORTS,SIG001,T1,T24,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,4,172,-0.1944252293407809,-0.6108522233282571,0.3062621193032914,-0.906789054677262,0.8059247573878694,0.0669932162172787,65.0315951582083,0.75,0.3093395846967302,0.6035920614203677
ALL_COHORTS,SIG001,T1,T24,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,SINGSCORE,4,172,0.3234419030162779,-0.2151525216732633,0.7111667214926413,-0.8136243685964691,0.9476926591643178,0.0869148551675972,72.84197406649652,1.0,0.1496045690901446,0.4927971343614044
ALL_COHORTS,SIG001,T1,T24,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,SINGSCORE,4,172,0.1132634497223817,-0.2119213655707542,0.415867811439777,-0.480750354428396,0.6360208433209811,0.0112842089105858,29.42898487838592,0.75,0.3514777768147957,0.5751454529696657
ALL_COHORTS,SIG001,T1,T24,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,SINGSCORE,4,172,0.1052059811922237,-0.2246842983077877,0.4134599912275465,-0.5772284489369547,0.7011147663033926,0.0204938743785052,37.79856961003753,0.75,0.3886885068782318,0.6083820107659281
ALL_COHORTS,SIG001,T1,T24,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,SINGSCORE,4,172,-0.0341526458360397,-0.2657984296252268,0.2012217293087437,-0.3418383403526756,0.2801462441606499,0.0,0.0,0.5,0.6790372954143695,0.7553846020380877
ALL_COHORTS,SIG001,T1,T24,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,SINGSCORE,3,141,0.1877561755185785,-0.1010664362068856,0.4473907901683347,-0.5853702957824157,0.782045104119294,0.0,0.0,0.6666666666666666,0.1070456461061789,0.4816400577617531
