dataset,time_window,time_label,pathway,tier,paired_n,mean_delta_z,median_delta_z,se_delta_z,bootstrap_ci_low,bootstrap_ci_high,proportion_increasing,mean_ssgsea_delta_z,se_ssgsea_delta_z,p_value,fdr_within_dataset_window_tier
GSE8121,T2,T48,HALLMARK_APOPTOSIS,PRESET_PRIMARY,30,-0.1034950033662798,-0.36755142045325184,0.15563862641512266,-0.39030074712549195,0.1914216342062725,0.43333333333333335,-0.09927010606415648,0.15187768664979243,0.5060697391318685,0.841588028821004
GSE8121,T2,T48,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,30,0.04554569484760143,0.02069593446068,0.1762446204901358,-0.31207520345294476,0.3662383105897032,0.5333333333333333,-0.02437857794304623,0.18973870453062278,0.7960803308682588,0.9572542921143302
GSE8121,T2,T48,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,30,-0.05540709097397158,0.019034528586454075,0.13213744756496584,-0.33189995077201345,0.19661981997396574,0.5333333333333333,-0.05192387539431641,0.13402088719022234,0.6749866148941385,0.9572542921143302
GSE8121,T2,T48,HALLMARK_COAGULATION,PRESET_PRIMARY,30,-0.15050424512246424,0.2649597120149477,0.2082032526915123,-0.5833100009567254,0.21117981854898055,0.5666666666666667,-0.18242408563672483,0.20675256206046008,0.4697586942699802,0.841588028821004
GSE8121,T2,T48,HALLMARK_COMPLEMENT,PRESET_PRIMARY,30,-0.09983998005559992,-0.3344744122559952,0.17899710320091883,-0.4191628477317582,0.2464101247416549,0.4,-0.09918079423979195,0.1717427474925426,0.5769985289736113,0.841588028821004
GSE8121,T2,T48,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,30,0.05119206807063233,-0.15130482640275708,0.1621710571479586,-0.2529089266760207,0.3582478595389276,0.43333333333333335,0.03438619583135549,0.15788218635138032,0.7522551976057985,0.9572542921143302
GSE8121,T2,T48,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,30,-0.09937912017881129,-0.17206133494679893,0.16504071048841742,-0.41598169245972644,0.20383052543944827,0.43333333333333335,-0.09494390610155619,0.16020543985966665,0.5470748739011932,0.9572542921143302
GSE8121,T2,T48,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,30,-0.07060227108195281,0.06548550557942512,0.1962274437296114,-0.45779877832005317,0.2920880361237899,0.5666666666666667,-0.11924674429868745,0.19744875226524206,0.7189980873351252,0.9572542921143302
GSE8121,T2,T48,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,30,0.12806629673326325,0.13160451352756283,0.17315544422778267,-0.197736127783954,0.45995247982088977,0.5666666666666667,0.12193532000150285,0.1769346904452628,0.459540883239807,0.9572542921143302
GSE8121,T2,T48,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,30,-0.12631838507717305,0.018391389812911548,0.2103394742562674,-0.5427928683129454,0.2718950415619632,0.5,-0.07605072562925971,0.20367800953434073,0.5481428725833362,0.9572542921143302
GSE8121,T2,T48,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,30,-0.06172806936180354,-0.19957888580847216,0.14884990859912445,-0.35284298087135496,0.23686427452631928,0.36666666666666664,-0.0909350544301921,0.14694485947910157,0.6783614720338016,0.9572542921143302
GSE8121,T2,T48,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,30,-0.1158576243750561,-0.21454931573805353,0.16491295703993752,-0.4109318797466669,0.21479888936727484,0.43333333333333335,-0.1124544100134003,0.16086617733778147,0.48234369203294325,0.9572542921143302
GSE8121,T2,T48,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,30,-0.09610290415221677,-0.1686076219724495,0.15806315395695125,-0.37715730466278313,0.20238159475283649,0.4,-0.09454670323624631,0.15466973377087573,0.5431853484168712,0.9572542921143302
GSE8121,T2,T48,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,30,0.04448665203118001,0.3503522231820072,0.17142393374287454,-0.31734115548863817,0.3488157045724326,0.6666666666666666,0.06649342101155768,0.17159295975689728,0.7952398457838938,0.9572542921143302
GSE8121,T2,T48,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,30,0.08658586931079179,-0.0055876483326413075,0.16200239967807964,-0.2182444465404633,0.41157770407798866,0.5,0.07396929540598587,0.16675279214787608,0.5930144924647629,0.9572542921143302
GSE8121,T2,T48,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,30,0.03850622246963208,-0.25084027685898547,0.19309560879009235,-0.33793236090525225,0.40647585484480786,0.4,0.007330482311391843,0.17908546305195364,0.8419378781159066,0.9572542921143302
GSE8121,T2,T48,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,30,-0.273487183444393,-0.43197255846041827,0.15294021652497944,-0.5622312582400667,0.04096046817438956,0.3,-0.24949343025414586,0.13850418400468506,0.07374428595534753,0.8407373841306893
GSE8121,T2,T48,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,30,-0.10501637096886435,0.00269511532407545,0.2030293351261267,-0.5129653831393483,0.2748545758513682,0.5,-0.08698552243418448,0.19144139715670036,0.6049835524270206,0.9572542921143302
GSE8121,T2,T48,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,30,-0.12364176646178039,-0.1104868016689172,0.1989627769807803,-0.518926689967162,0.24779187848275314,0.43333333333333335,-0.09460642292698992,0.18612265111865292,0.5343156540943945,0.841588028821004
GSE8121,T2,T48,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,30,0.02500120430907258,0.07131617837134373,0.12509194987107725,-0.22439051586380376,0.26026450851593,0.6333333333333333,0.01522538099754424,0.12488251372070713,0.841588028821004,0.841588028821004
GSE8121,T2,T48,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,30,0.026993909894599766,0.023830710655126087,0.1271240380111373,-0.22551789463467306,0.2623253797914613,0.6,0.028392566868168333,0.1264620048414564,0.831839387924616,0.841588028821004
GSE8121,T2,T48,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_SECONDARY,30,-0.01203128585727145,0.0478096166870587,0.14507634483191345,-0.296552310399331,0.2754736360693514,0.5,-0.017811496631593326,0.14028564426093285,0.9339066264530052,0.9572542921143302
GSE8121,T2,T48,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_SECONDARY,30,-0.25511025380386193,-0.23701224673827403,0.2348908465230544,-0.7259254165811302,0.16194805324867542,0.36666666666666664,-0.2797745501827317,0.2395467836025094,0.27744359391149886,0.9572542921143302
GSE8121,T2,T48,HALLMARK_MITOTIC_SPINDLE,HALLMARK_SECONDARY,30,-0.0021839565440111824,-0.1745394652232392,0.13392396333372183,-0.26007170776668886,0.2459745261881887,0.43333333333333335,0.007979779792028284,0.13397577510745612,0.9869891247659774,0.9869891247659774
GSE8121,T2,T48,HALLMARK_MTORC1_SIGNALING,HALLMARK_SECONDARY,30,-0.18078078954736518,-0.21175056316150853,0.1598424356073596,-0.4909245127447621,0.1255806896680056,0.4,-0.17090780064049577,0.15540784941782573,0.2580577381220207,0.9572542921143302
GSE8121,T2,T48,HALLMARK_MYC_TARGETS_V1,HALLMARK_SECONDARY,30,-0.12478330197916647,-0.032288041959455255,0.18463083995398857,-0.4632012902842772,0.2355032504629455,0.43333333333333335,-0.14214885721217196,0.17835759459838757,0.49913399830665717,0.9572542921143302
GSE8121,T2,T48,HALLMARK_MYC_TARGETS_V2,HALLMARK_SECONDARY,30,-0.10025598388116122,-0.12887292955749294,0.1869295687745011,-0.4274406249661937,0.2901530969883626,0.36666666666666664,-0.11874120195689535,0.184576358565924,0.5917303220638945,0.9572542921143302
GSE8121,T2,T48,HALLMARK_MYOGENESIS,HALLMARK_SECONDARY,30,0.07790365867308999,0.15375834182318393,0.1592249559157942,-0.23754597104224057,0.36990851216384296,0.6,0.08897475802561905,0.15780142334474626,0.6246520488404748,0.9572542921143302
GSE8121,T2,T48,HALLMARK_NOTCH_SIGNALING,HALLMARK_SECONDARY,30,0.280389654360984,0.400466241949011,0.16123002751620374,-0.04218688931446916,0.5935577423250223,0.6666666666666666,0.20337512794735182,0.1497202366582673,0.08202315942738432,0.8407373841306893
GSE8121,T2,T48,HALLMARK_OXIDATIVE_PHOSPHORYLATION,PRESET_PRIMARY,30,-0.058003653733198726,-0.2056673579622968,0.15646899299566555,-0.34632902789374403,0.25272964685171734,0.4,-0.05784407075048787,0.15352984864036368,0.7108581432875971,0.841588028821004
GSE8121,T2,T48,HALLMARK_P53_PATHWAY,HALLMARK_SECONDARY,30,0.13605567825787446,0.04624715907004661,0.14002896337220216,-0.13800487520987956,0.4024253334484841,0.5,0.13535822448438725,0.13420994002237976,0.33123701014110174,0.9572542921143302
GSE8121,T2,T48,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_SECONDARY,30,0.08496090684452282,0.1861258505987229,0.16893517599653732,-0.2545606185452384,0.40549761027682873,0.5666666666666667,0.11455584684118182,0.17090042436364988,0.6150204019714784,0.9572542921143302
GSE8121,T2,T48,HALLMARK_PEROXISOME,HALLMARK_SECONDARY,30,0.015791981997148617,0.037359199295348804,0.13900967266605227,-0.2523746063454353,0.2784970112046514,0.5333333333333333,0.023852022080370686,0.13557558907396033,0.9095521318312564,0.9572542921143302
GSE8121,T2,T48,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_SECONDARY,30,0.018659534692045676,-0.02509341619439702,0.1398224668676646,-0.2498132496395539,0.3174453149255855,0.43333333333333335,0.010939266404796167,0.1402391568591504,0.8938362237282524,0.9572542921143302
GSE8121,T2,T48,HALLMARK_PROTEIN_SECRETION,HALLMARK_SECONDARY,30,-0.07055027437230015,-0.1478496991548451,0.1550020086761459,-0.36528386688289344,0.22291027707690703,0.4,-0.050043308218939174,0.15582569023221304,0.6489961767085427,0.9572542921143302
GSE8121,T2,T48,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SECONDARY,30,-0.11156324932596512,-0.30722895767990716,0.13999170684547005,-0.37199907239209595,0.15411537914599518,0.36666666666666664,-0.047486464648845574,0.14917112582787823,0.4254931038348453,0.9572542921143302
GSE8121,T2,T48,HALLMARK_SPERMATOGENESIS,HALLMARK_SECONDARY,30,-0.2668062344798219,0.09435460854498047,0.2094863087826113,-0.6618253279806814,0.11431419805792603,0.5333333333333333,-0.23854115843685347,0.20710421649465152,0.20279764361635289,0.9572542921143302
GSE8121,T2,T48,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_SECONDARY,30,0.09928878864634401,-0.049524588307263945,0.1508526369159229,-0.17764809812638857,0.4099353987471243,0.4,0.08674288564847608,0.1489031095876958,0.5104199188840617,0.9572542921143302
GSE8121,T2,T48,HALLMARK_TNFA_SIGNALING_VIA_NFKB,PRESET_PRIMARY,30,-0.08506984552673745,0.0261603793854892,0.18817160003276673,-0.4807341429991657,0.2677129178071416,0.5,-0.07156093155507595,0.17256689087866806,0.6512066477927152,0.841588028821004
GSE8121,T2,T48,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_SECONDARY,30,-0.1708421051187536,-0.07689366188549365,0.16806417679284058,-0.4924561939360809,0.16248763177485462,0.43333333333333335,-0.17671232373655466,0.15733783168259846,0.3093775575593206,0.9572542921143302
GSE8121,T2,T48,HALLMARK_UV_RESPONSE_DN,HALLMARK_SECONDARY,30,-0.14893937426007095,-0.30186787660805736,0.17105516024445525,-0.4880073374560618,0.18568844003394827,0.36666666666666664,-0.1673123906367609,0.162605192794727,0.3839127223112113,0.9572542921143302
GSE8121,T2,T48,HALLMARK_UV_RESPONSE_UP,HALLMARK_SECONDARY,30,0.08439863507197029,-0.24280191199518958,0.179309624478535,-0.26001066112715393,0.4406063469053844,0.43333333333333335,0.1290608551865809,0.17050150684462007,0.6378645645716186,0.9572542921143302
GSE8121,T2,T48,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_SECONDARY,30,0.3224595101917726,0.31985461585204433,0.16466693133059299,0.004090020228777732,0.6512613258906007,0.6,0.3208373053016097,0.17095272636507836,0.05020033432780616,0.8407373841306893
GSE8121,T2,T48,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_SECONDARY,30,0.016458478002718956,0.032612253954799816,0.18622340010816243,-0.3397916562302404,0.3766446123929275,0.5333333333333333,0.053845504046278546,0.16477466138935304,0.9295744267307647,0.9572542921143302
GSE8121,T2,T48,Neutrophil degranulation,REACTOME_SUPPLEMENT,30,0.0322867656090215,-0.06581473147698474,0.16265202938845347,-0.27459459877006476,0.3510814929960904,0.43333333333333335,0.040475773889879656,0.16130346044346153,0.8426522601281344,0.8426522601281344
GSE8121,T2,T48,TCR signaling,REACTOME_SUPPLEMENT,30,-0.11615902606162494,-0.25328759524629124,0.15154736598044008,-0.40190380036933016,0.1872467966677202,0.43333333333333335,-0.10343275885683105,0.14343299374521556,0.4433868190188638,0.8426522601281344
GSE95233,T1,T24,HALLMARK_ADIPOGENESIS,HALLMARK_SECONDARY,20,0.15680863901833075,-0.1571189929342449,0.24313954693683046,-0.30911245377919594,0.6224090405127884,0.45,0.1620781837836963,0.24435143756704727,0.5189708142695977,0.734245463637954
GSE95233,T1,T24,HALLMARK_ALLOGRAFT_REJECTION,PRESET_PRIMARY,20,0.15343333781484594,-0.014189370661335313,0.2484374720141321,-0.32766731535307114,0.6121402707158875,0.5,0.12067106296724213,0.25920161827748106,0.5368434101285446,0.5865747211247465
GSE95233,T1,T24,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_SECONDARY,20,-0.08411932072968739,-0.1460789130179207,0.18199669819978376,-0.4343632869874766,0.2530315113993541,0.4,-0.02004932171925044,0.16402973659420828,0.643936142814978,0.8284556188590069
GSE95233,T1,T24,HALLMARK_ANGIOGENESIS,HALLMARK_SECONDARY,20,-0.7076540036032098,-0.5885150212492033,0.23297713994244407,-1.1693428849968555,-0.2697994087204695,0.25,-0.5485680408772363,0.22780613390782456,0.0023859717205465627,0.048912420271204536
GSE95233,T1,T24,HALLMARK_APICAL_JUNCTION,HALLMARK_SECONDARY,20,0.13433974237094812,0.13370217722536504,0.2084867054855164,-0.2790634212331075,0.5480064455656514,0.55,0.08910681403914693,0.19178500422629036,0.5193443523292844,0.734245463637954
GSE95233,T1,T24,HALLMARK_APICAL_SURFACE,HALLMARK_SECONDARY,20,0.32403184219394315,0.3761813765704864,0.19779955171260322,-0.03769572441594714,0.6826374777916129,0.6,0.4093875248731214,0.1700897877961646,0.10138354677167206,0.3197481090491196
GSE95233,T1,T24,HALLMARK_APOPTOSIS,PRESET_PRIMARY,20,-0.22126224385765741,-0.352071313103575,0.1875591810513315,-0.572572338551171,0.15143393492350027,0.3,-0.0994436263301971,0.1812600706237234,0.23812235831706585,0.5764458981869108
GSE95233,T1,T24,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SECONDARY,20,0.2593329648525042,0.21899326060946608,0.2755181998137377,-0.26593455815288686,0.7910041980949024,0.55,0.5111582793198741,0.20916373996302565,0.34657404555959526,0.6458879939974275
GSE95233,T1,T24,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SECONDARY,20,-0.28064441297416226,-0.3475102572715723,0.2583286863900555,-0.7674908693911053,0.2270541046965276,0.45,-0.21845833663029185,0.2677386962247881,0.2773086899323608,0.5984029624856206
GSE95233,T1,T24,HALLMARK_COAGULATION,PRESET_PRIMARY,20,-0.11924272058697831,-0.03598084516736702,0.21927422325999163,-0.5533379872329269,0.28761809049816844,0.5,-0.10531975453275197,0.205426434653316,0.5865747211247465,0.5865747211247465
GSE95233,T1,T24,HALLMARK_COMPLEMENT,PRESET_PRIMARY,20,-0.21730426107920184,-0.3270419746612099,0.20997658282670328,-0.590876842538595,0.21082865421579725,0.4,-0.17011795870346513,0.17747258374211558,0.30071673680231126,0.5764458981869108
GSE95233,T1,T24,HALLMARK_DNA_REPAIR,HALLMARK_SECONDARY,20,0.2996182113043845,0.1563518409744554,0.20757947520961373,-0.10739635705722861,0.6637246576596034,0.55,0.28869446114882547,0.2144387954620099,0.14891054105536147,0.38051656319646693
GSE95233,T1,T24,HALLMARK_E2F_TARGETS,HALLMARK_SECONDARY,20,-0.027486923177039223,0.06913009417202079,0.18751589434496607,-0.3804190388640481,0.3554263608285012,0.55,-0.025119505142234932,0.19148050446087067,0.8834599905656997,0.9055464903298421
GSE95233,T1,T24,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_SECONDARY,20,-0.49996317489004694,-0.4201568560633345,0.19144711008725485,-0.8601303955824547,-0.15092031351284613,0.25,-0.4024242418735745,0.17579414688123615,0.009014730040365942,0.061156132114819343
GSE95233,T1,T24,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_SECONDARY,20,-0.42269264366950193,-0.2795027341187942,0.2992315344848194,-1.0231838962902566,0.11799364328352539,0.4,-0.44709890100687977,0.30003236918048126,0.15777516034975458,0.38051656319646693
GSE95233,T1,T24,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_SECONDARY,20,-0.5800279310716301,-0.538015211841878,0.21498397187260115,-0.9966840669376386,-0.1671423058349178,0.3,-0.6295936194449273,0.2283180794324192,0.0069756295429050045,0.061156132114819343
GSE95233,T1,T24,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_SECONDARY,20,0.3728544838140292,0.43445778797771056,0.17496363524330286,0.026325224012775022,0.7101671459660794,0.65,0.30239927489643914,0.18784665262766767,0.03308585708126099,0.13565201403317004
GSE95233,T1,T24,HALLMARK_G2M_CHECKPOINT,HALLMARK_SECONDARY,20,-0.13127079944828987,0.04532531389207014,0.19480849482251947,-0.49772295141259276,0.24218176983692535,0.5,-0.10979025747152568,0.2008315951629599,0.5004096360621612,0.734245463637954
GSE95233,T1,T24,HALLMARK_GLYCOLYSIS,HALLMARK_SECONDARY,20,-0.05824590455645725,0.014662705467627967,0.25476033519546204,-0.5259065038334946,0.4050671196312067,0.5,0.009823971092511352,0.250885756220596,0.8191563555743965,0.8838265941723751
GSE95233,T1,T24,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_SECONDARY,20,-0.21856856824039736,-0.20410284528712547,0.27497366229876447,-0.7536201580388041,0.3173953466331316,0.5,-0.192907651778625,0.27208006681960867,0.4266885909203203,0.6997692891093252
GSE95233,T1,T24,HALLMARK_HEME_METABOLISM,HALLMARK_SECONDARY,20,-0.45104195533878955,-0.473103202194986,0.17539795539715852,-0.767520033780738,-0.10770217813012774,0.2,-0.44883539814444157,0.1745464104571003,0.010124882374937024,0.061156132114819343
GSE95233,T1,T24,HALLMARK_HYPOXIA,HALLMARK_SECONDARY,20,0.05277741243458436,0.17180866071926587,0.3066381308079435,-0.6080560247576702,0.5945124734515499,0.55,-0.0980179878249619,0.28742289137067095,0.863346119157915,0.9055464903298421
GSE95233,T1,T24,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_SECONDARY,20,-0.5516002501912654,-0.672191749609824,0.24116377473564385,-0.9798129206739067,-0.10194906867573847,0.3,-0.5180690450454789,0.2465639833921876,0.022181620569291488,0.11368080541761888
GSE95233,T1,T24,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_SECONDARY,20,-0.19449727275142514,0.05910090891177927,0.17593435919433542,-0.5504507341758399,0.11534579632129181,0.55,-0.1483319267865955,0.1853490750329096,0.2689384684896411,0.5984029624856206
GSE95233,T1,T24,HALLMARK_INFLAMMATORY_RESPONSE,PRESET_PRIMARY,20,-0.46790256300933375,-0.5371024684846832,0.1743577325029801,-0.800612667359614,-0.12919382694727238,0.25,-0.38624078266412565,0.1758215009480538,0.007283899711212074,0.06088695774903073
GSE95233,T1,T24,HALLMARK_INTERFERON_ALPHA_RESPONSE,PRESET_PRIMARY,20,-0.09397553256180931,0.011835723877006491,0.1653716901634774,-0.4014169646774645,0.2071397396480691,0.55,-0.07242532147332156,0.16453712405651377,0.56985262264556,0.5865747211247465
GSE95233,T1,T24,HALLMARK_INTERFERON_GAMMA_RESPONSE,PRESET_PRIMARY,20,-0.1645397713745067,-0.056997172236481666,0.17502555196641106,-0.4949779297305954,0.1683440765411673,0.45,-0.1392446638902224,0.17562953611124896,0.34717139713357426,0.5764458981869108
