record_type,dataset,signature_id,time_window,scaling_method,paired_n,mean_change,bootstrap_se,ci95_lower,ci95_upper,cohort_n,tau2,I2_percent,prediction_lower,prediction_upper
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T1,BASELINE_PERCENTILE,172,-0.009213092408521882,0.019316275382849853,-0.07068610163252576,0.05225991681548199,4.0,0.0,0.0,-0.0923243174121032,0.07389813259505942
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T1,BASELINE_SD,172,0.029922015041813497,0.049969147157509025,-0.12910211270780672,0.1889461427914337,4.0,0.0,0.0,-0.18507787237603093,0.24492190245965792
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T1,HEALTHY_CONTROL_SD,172,0.023694557167465154,0.09281446478482978,-0.2716824933639527,0.31907160769888304,4.0,0.0,0.0,-0.37565385309426913,0.42304296742919945
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T2,BASELINE_MAD,146,-0.0907593109918326,0.08888279777729126,-0.33753751981687874,0.15601889783321352,5.0,0.00783107403198453,10.760999629716443,-0.489915039934137,0.3083964179504718
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T2,BASELINE_PERCENTILE,146,-0.024407564809541503,0.027706244354125248,-0.1013324313299667,0.052517301710883695,5.0,0.002060712258408459,48.63542379576057,-0.19365711569317295,0.14484198607408993
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T2,BASELINE_SD,146,-0.07167624921684111,0.07657267944210251,-0.28427609024574674,0.14092359181206454,5.0,0.008039506107060338,16.915428790759034,-0.4469200213242278,0.30356752289054556
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T2,HEALTHY_CONTROL_SD,115,-0.07494998338188433,0.15027190382921468,-0.5531822485112007,0.40328228174743197,4.0,0.0346851139638989,14.30257932096036,-1.1045951802884788,0.9546952135247102
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T4,BASELINE_MAD,82,0.021609659950422237,0.2628513796439035,-3.318233785058655,3.3614531049594993,2.0,0.07629892783444057,37.9555390036099,,
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T4,BASELINE_PERCENTILE,82,-0.01993274586849792,0.08236107630490672,-1.066429443711549,1.026563951974553,2.0,0.008450443747169861,51.89993892254395,,
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T4,BASELINE_SD,82,0.01662594564306456,0.2400053784920887,-3.0329315313222907,3.06618342260842,2.0,0.06303306004583285,39.523345996892644,,
META_PRIMARY_INDEPENDENT,POOLED,SIG034,T4,HEALTHY_CONTROL_SD,82,0.007314526484356947,0.3763214925664912,-4.77430340478519,4.788932457753903,2.0,0.15743823003414584,55.10719219631579,,
